sample1	sample2	average_score	location.1	country.1	sampleType.1	location.2	country.2	sampleType.2	comparisons	compared_locations	host_comparisons
G0349_i1	LL_i31	0.868436348113733	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0349_i1	LL_i33	0.856062894004007	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0349_i1	LL_i34	0.837913434795431	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0349_i1	LL_i39	0.853515970220873	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0349_i1	LL_i41	0.824000972787592	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0349_i1	LL_i44a	0.833729098616775	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0349_i1	LL_i44b	0.848467407321793	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0349_i1	T150_i1	0.851828578254246	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0349_i1	T150_i2	0.865940043563362	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0349_i1	T262_i1	0.881952789856126	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0349_i1	T262_i2	0.851747369705817	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	G0354_i1	0.867974204280675	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0354_i2	0.859839594566682	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0354_i4	0.860985909697647	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0355_i2	0.832583186450645	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0350_i2	G0361_i1	0.854888905916919	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0361_i2	0.85352337670197	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0361_i3	0.837822103371541	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0362_i3	0.867380114754385	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0350_i2	G0363_i4	0.996935552707254	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0364_i3	0.999993916486823	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0350_i2	G0365_i1	0.978049022829146	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0350_i2	G0370_i3	0.818492729584507	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0371_i3	0.988943283219494	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0350_i2	G0380_i2	0.818718731251597	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0385_i1	0.819959454638391	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0350_i2	G0390_i2	0.848900225127854	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0350_i2	G0391_i2	0.854310947498285	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0393_i1	0.850288805418118	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0395_i1	0.837224933258489	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0350_i2	G0411_i1	0.979547798228395	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	G0412_i1	0.980567997025174	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0350_i2	G0416_i3	0.85896751596014	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0350_i2	LL_i12	0.808570902125068	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i14	0.823730598172025	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i15	0.825249124928062	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i21	0.834164764745046	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i22	0.807528800177211	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i24	0.847349316742105	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i29	0.834822774456898	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i31	0.795320002629648	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i33	0.835259717288502	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i34	0.809349072682869	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i39	0.835510224059809	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i41	0.811066584465178	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i44a	0.835274615356648	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	LL_i44b	0.822995406187979	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	T150_i1	0.822702983715609	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	T150_i2	0.844478847125817	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	T262_i1	0.802239681429227	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0350_i2	T262_i2	0.798051237459068	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	G0355_i2	0.996651869442735	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Related
G0354_i1	G0361_i1	0.871491176505095	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i1	G0361_i2	0.894658194015728	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i1	G0361_i3	0.874999133897188	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i1	G0362_i3	0.842101505339019	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i1	G0363_i4	0.857291112917616	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i1	G0364_i3	0.850906761117623	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i1	G0365_i1	0.853934660679828	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i1	G0370_i3	0.877592208090121	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i1	G0371_i3	0.854868204351784	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i1	G0380_i2	0.851532944063798	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i1	G0385_i1	0.857978686823113	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i1	G0390_i2	0.864266013736434	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i1	G0391_i2	0.840845517003172	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i1	G0393_i1	0.840443759032586	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i1	G0395_i1	0.859433590089332	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i1	G0411_i1	0.863582747979361	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i1	G0412_i1	0.852698344363737	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i1	G0416_i3	0.884425846195048	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i1	LL_i12	0.845035176708651	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i14	0.811046383046307	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i15	0.845639990001288	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i21	0.839778788301844	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i22	0.841234945497707	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i24	0.854087220443599	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i29	0.865170964123466	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i31	0.845174398560067	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i33	0.867259102578138	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i34	0.862106358040586	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i39	0.829334913927033	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i41	0.865141351522557	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i44a	0.841456974316347	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	LL_i44b	0.848096116176917	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	T150_i1	0.8548861340385	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	T150_i2	0.895209940578933	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	T262_i1	0.841856683642763	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i1	T262_i2	0.851050451778433	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	G0355_i2	0.989135182992966	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Related
G0354_i2	G0361_i1	0.847443237622953	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i2	G0361_i2	0.842156410754115	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i2	G0361_i3	0.85586657616184	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i2	G0362_i3	0.835003741325266	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i2	G0363_i4	0.845862369397506	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i2	G0364_i3	0.88907227945131	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i2	G0365_i1	0.878172602838003	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i2	G0370_i3	0.854397287181723	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i2	G0371_i3	0.86898993423688	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i2	G0380_i2	0.853269850752222	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i2	G0385_i1	0.872412961927732	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i2	G0390_i2	0.875338948815948	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i2	G0391_i2	0.915280465669608	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i2	G0393_i1	0.859047441401506	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i2	G0395_i1	0.845618572053162	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i2	G0411_i1	0.809668754347024	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i2	G0412_i1	0.869579843967022	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i2	G0416_i3	0.85630414283499	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i2	LL_i12	0.828794073274951	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i14	0.840883466025787	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i15	0.827655105894278	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i21	0.844390752700326	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i22	0.853858796728015	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i24	0.824334538786097	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i29	0.848555457984001	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i31	0.843321170445571	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i33	0.851227523802362	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i34	0.832723947424994	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i39	0.827760345160283	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i41	0.818937622878916	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i44a	0.814383667146925	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	LL_i44b	0.830828126605031	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	T150_i1	0.834857922911203	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	T150_i2	0.826899884855497	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	T262_i1	0.823637088389708	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i2	T262_i2	0.819862914063699	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	G0355_i2	0.989831550981327	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Related
G0354_i4	G0361_i1	0.822760286508384	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i4	G0361_i2	0.834588768711052	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i4	G0361_i3	0.866469198667112	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i4	G0362_i3	0.809365393323724	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i4	G0363_i4	0.861156348347321	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i4	G0364_i3	0.87084416198435	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i4	G0365_i1	0.871662786932072	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i4	G0370_i3	0.847144036643691	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i4	G0371_i3	0.842208238496207	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i4	G0380_i2	0.858984901067714	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i4	G0385_i1	0.838136395205109	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i4	G0390_i2	0.878761193378457	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i4	G0391_i2	0.856808364635601	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i4	G0393_i1	0.808001975664344	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i4	G0395_i1	0.873199054494883	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i4	G0411_i1	0.846418597565812	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i4	G0412_i1	0.850467909061975	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0354_i4	G0416_i3	0.860094421455843	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0354_i4	LL_i12	0.819163005318155	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i14	0.829734792536523	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i15	0.833010194897046	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i21	0.826509016424875	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i22	0.836790249882055	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i24	0.826522504548564	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i29	0.819780884642444	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i31	0.84381483736334	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i33	0.787603969352464	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i34	0.830039515325902	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i39	0.824414750226253	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i41	0.85333942537229	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i44a	0.84200124929636	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	LL_i44b	0.828561706452059	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	T150_i1	0.868142847231881	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	T150_i2	0.841937912263752	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	T262_i1	0.782516709446893	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0354_i4	T262_i2	0.810315542197891	Ikobey	Gabon	Adult	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	G0361_i1	0.866495755327437	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0355_i2	G0361_i2	0.880414162422972	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0355_i2	G0361_i3	0.843734470898236	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0355_i2	G0362_i3	0.850203579323034	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0355_i2	G0363_i4	0.871747943008305	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0355_i2	G0364_i3	0.854844306788128	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0355_i2	G0365_i1	0.856278792760271	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0355_i2	G0370_i3	0.837823000695631	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0355_i2	G0371_i3	0.847123733956892	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0355_i2	G0380_i2	0.854928921649306	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0355_i2	G0385_i1	0.858227280709642	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0355_i2	G0390_i2	0.875134289368663	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0355_i2	G0391_i2	0.872779178745508	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0355_i2	G0393_i1	0.849429377130525	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0355_i2	G0395_i1	0.869810634561512	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0355_i2	G0411_i1	0.84579301094163	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0355_i2	G0412_i1	0.889593898303894	Ikobey	Gabon	Child	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0355_i2	G0416_i3	0.858626054879928	Ikobey	Gabon	Child	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0355_i2	LL_i12	0.873082401712716	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i14	0.822307939960856	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i15	0.801729708170342	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i21	0.836996017091024	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i22	0.855744914084451	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i24	0.831491080437938	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i29	0.853993715222379	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i31	0.865301372202445	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i33	0.851186488469004	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i34	0.843597618940369	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i39	0.823290791388953	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i41	0.832510301520386	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i44a	0.821039062309178	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	LL_i44b	0.837197955927344	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	T150_i1	0.828585608469378	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	T150_i2	0.799643674109477	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	T262_i1	0.861924664631978	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0355_i2	T262_i2	0.82804728325816	Ikobey	Gabon	Child	Germany	Germany	Adult	between host	G vs. T	Unrelated
G0361_i1	G0362_i3	0.975130703554179	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Related
G0361_i1	G0363_i4	0.845908561474369	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0361_i1	G0364_i3	0.855507566811661	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i1	G0365_i1	0.886893078441283	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i1	G0370_i3	0.870412249496843	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0361_i1	G0371_i3	0.852896621103973	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i1	G0380_i2	0.855132178749912	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
G0361_i1	G0385_i1	0.882929024347334	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i1	G0390_i2	0.887367630491711	Ikobey	Gabon	Adult	Ikobey	Gabon	Child	between host	G vs. G	Unrelated
G0361_i1	G0391_i2	0.876101164196707	Ikobey	Gabon	Adult	Ikobey	Gabon	Adult	between host	G vs. G	Unrelated
